correct bias, correct coupling 0, time bias, time coupling 0, time variance, exercise name
-0.335621566995 , 0.0906560400753 , 2.89340039076 , 0.0335146450018 , 0.337209160102 , area_of_parallelograms
-0.272111757599 , -0.0492109189044 , 2.93266687808 , -0.084769009755 , 0.294741216641 , prime_numbers
-0.245589851366 , 0.0360444047495 , 1.86402914739 , -0.0956272670995 , 1.63030965116 , converting_percents_to_decimals
-0.229372635342 , -0.107127976726 , 2.59146473292 , -0.0412783196388 , 0.848879577519 , adding_and_subtracting_negative_numbers
-0.228708875093 , -0.00556623000433 , 2.57674803987 , -0.00696627576732 , 0.847151010932 , adding_decimals_2
-0.15713139572 , 0.142776750546 , 2.93088973555 , 0.0281539150197 , 0.307267106322 , parallel_lines_1
-0.150746764964 , -0.00847317582251 , 1.50747371131 , 0.0233571289281 , 1.81281099109 , recognizing_fractions_0.5
-0.131150765512 , 0.00517879492036 , 1.17057406811 , 0.0422972820718 , 1.92612100395 , area_of_a_circle
-0.121061705614 , -0.106088692765 , 2.91469167698 , 0.0755121348785 , 0.303194410717 , reading_bar_charts_1
-0.118816944653 , -0.0665092724661 , 1.20575093189 , 0.0114329987732 , 1.9227116441 , equation_of_a_hyperbola
-0.11351984735 , 0.0101323412475 , 0.400709643163 , -0.0149198467754 , 1.59194296042 , matrix_determinant
-0.0960854597106 , -0.134986292352 , 1.30366722568 , 0.0267340436207 , 1.89765583074 , addition_1
-0.0939358129446 , 0.0100447463773 , 0.841917678815 , -0.0499075462704 , 1.91537773103 , subtracting_decimals_0.5
-0.0904175262389 , -0.00156697456822 , 1.89243591665 , -0.0714061903042 , 1.65705576154 , adding_negative_numbers
-0.0890907982915 , 0.0149686003994 , 1.06715510376 , -0.102066256635 , 1.93430807315 , understanding_moving_the_decimal
-0.0888426415314 , 0.00256563656247 , 0.352885643889 , -0.0208735909304 , 1.56464020416 , one_step_inequalities
-0.0864873689914 , -0.0216360616416 , 0.546044661565 , 0.0766866618768 , 1.78859743284 , ordering_numbers
-0.0812001436465 , 0.0217255885105 , 0.882222202436 , -0.0708106308051 , 1.87337967489 , subtraction_3
-0.0803697993348 , 0.0410455786448 , 2.88822009834 , 0.00102685640681 , 0.327345244744 , subtracting_fractions_with_common_denominators
-0.0780079493043 , -0.0512976406983 , 1.71088408463 , -0.058801984579 , 1.68758814538 , simplifying_fractions
-0.0774480879204 , -0.0328730393729 , 2.90406309704 , 0.065734376318 , 0.301618440262 , fractions_on_the_number_line_2
-0.0745703926529 , 0.00394910841166 , 0.521397828356 , 0.0756919028501 , 1.74744803228 , triangle_inequality_theorem
-0.0743723506338 , 0.0319883764269 , 0.52077055512 , -0.0229442934397 , 1.72183921808 , ordering_improper_fractions_and_mixed_numbers
-0.0742853405475 , -0.0498465182128 , 1.3488312408 , -0.0975601783866 , 1.92056833648 , linear_equations_2
-0.0737142944757 , -0.00354919847041 , 0.598660491763 , -0.0880259769376 , 1.75963497316 , direct_and_inverse_variation
-0.0677693809204 , 0.0184047485398 , 1.01455560997 , -0.0272302185881 , 1.92508854366 , evaluating_expressions_2
-0.066324948849 , 0.086336889151 , 2.93743011336 , -0.00184151948487 , 0.322133213685 , logarithms_2
-0.0638256921782 , 0.0141722308509 , 0.296671750912 , -0.0317639594507 , 1.51190704057 , trigonometry_1.5
-0.0634158041897 , 0.0171347856423 , 1.29051468944 , -0.0751096537945 , 1.91104167168 , reading_tables_1
