correct bias, correct coupling 0, time bias, time coupling 0, time variance, exercise name
-0.0251603263131 , -0.00249353760097 , 0.194960034698 , -0.0425834242619 , 1.40863370648 , solving_for_the_y-intercept
-0.0250961675402 , 0.00315089584954 , 0.239199981832 , -0.0933678192029 , 1.48348061996 , prime_factorization
-0.0233017186544 , -0.0286198175824 , 0.846362684464 , 0.0654424244342 , 1.97547685962 , converting_percents_to_decimals
-0.0216068089497 , 0.0165307863934 , 0.129087715584 , -0.0487694592922 , 1.27453841485 , one_step_inequalities
-0.021578652835 , -0.00857384919679 , 0.176751281191 , 0.0245760034468 , 1.34983416718 , matrix_determinant
-0.0215764456756 , -0.00465075319463 , 0.182101574083 , 0.0169127144428 , 1.38245493108 , z_scores_3
-0.0213894557785 , 0.0273899115271 , 0.30071599181 , -0.0193973875972 , 1.54341497902 , divisibility
-0.0179650056243 , 0.00555670250824 , 0.197272491971 , -0.0423740380156 , 1.42896868212 , range_of_a_function
-0.0179424417587 , -0.00806283410657 , 0.214468050957 , 0.0188624937929 , 1.42732733184 , systems_of_equations
-0.0178522910459 , -0.0219287748239 , 0.273822407172 , 0.0224293433067 , 1.50790000187 , direct_and_inverse_variation
-0.0177364316181 , -0.00781874444322 , 0.374877250626 , -0.0362413082455 , 1.62725339394 , measuring_angles
-0.0144416887027 , -0.00372643645624 , 0.104174915024 , 0.0357196519654 , 1.24057065694 , distance_between_point_and_line
-0.0144301236331 , 0.0098687073127 , 0.101725024191 , -0.019156659467 , 1.22600713066 , trigonometry_1.5
-0.0144226939935 , 0.0110328255807 , 0.131006340219 , -0.00725943863245 , 1.28744208203 , shaded_areas
-0.0143582501552 , 0.00970778608047 , 0.202306162704 , 0.00209753296866 , 1.39912345745 , ordering_improper_fractions_and_mixed_numbers
-0.0140887800752 , -0.0147744283603 , 0.417451053017 , 0.0458859202543 , 1.70153381757 , subtracting_decimals_0.5
-0.0108337114483 , -0.00314342297974 , 0.118733864773 , -0.0597905251402 , 1.26663319493 , graphing_systems_of_equations
-0.0108150867944 , -0.00508044277118 , 0.145779672957 , -0.0173272099122 , 1.32178545769 , quadratic_equation
-0.0108001005823 , 0.0106908247669 , 0.176014047357 , -0.01471323295 , 1.39613871718 , conditional_statements_and_truth_value
-0.0107713083839 , 0.0045720191317 , 0.191054275462 , -0.0217784632792 , 1.3812880889 , simplifying_radicals
-0.0107708653874 , 0.0194720026179 , 0.239170185053 , -0.0024584447106 , 1.48366478509 , triangle_inequality_theorem
-0.0107249337309 , -0.000879531709945 , 0.274625201812 , 0.0130057306052 , 1.51358269691 , scaling_vectors
-0.0106799078778 , -0.00775114549182 , 0.376900995302 , -0.0618796324151 , 1.63697979984 , representing_numbers
-0.00723218531426 , -0.0040566529721 , 0.075401365716 , -0.00195501446529 , 1.18621379592 , herons_formula
-0.00721257754289 , 0.00237318742863 , 0.132238350509 , -0.0352830380398 , 1.29327171198 , exploring_standard_deviation_1
-0.00721083174397 , -0.0119139576696 , 0.159303545247 , -0.0080171323158 , 1.34879789452 , combinations_1
-0.00720967593806 , -0.00606903213365 , 0.157855949215 , -0.0309706384937 , 1.33927540456 , percentage_word_problems_2
-0.00720440516056 , 0.0153291477316 , 0.177597905524 , 0.0113860905908 , 1.35461081098 , graphing_inequalities
-0.00719707406489 , 0.00341083560992 , 0.122964562862 , -0.0911945810553 , 1.24097695915 , graphing_linear_equations
-0.00718391370726 , -0.00598600387434 , 0.129419746447 , 0.172334227558 , 1.27584743953 , dependent_probability
-0.00714354931785 , -0.00555897378844 , 0.225212811276 , 0.0784506501693 , 1.44303741071 , degrees_to_radians
-0.00713251015665 , 0.0121360464579 , 0.336103092438 , 0.0228728745355 , 1.59343485934 , dividing_decimals_2
-0.00710915552795 , -0.0190433563816 , 0.159989319728 , 0.100830346317 , 1.35205076988 , functions_3
-0.00694220228902 , 0.0237736732982 , 0.417153715302 , -0.0879390117912 , 1.7020891824 , plotting_the_line_of_best_fit
