correct bias, correct coupling 0, time bias, time coupling 0, time variance, exercise name
-0.0239392166382 , -0.0020691148755 , 0.188395150756 , -0.0425117259447 , 1.39880735896 , solving_for_the_y-intercept
-0.0238861356313 , 0.00183026768707 , 0.231653987236 , -0.0874769582904 , 1.47361623739 , prime_factorization
-0.0223454695048 , -0.0280168126074 , 0.824334910074 , 0.0614418119771 , 1.97246368831 , converting_percents_to_decimals
-0.0205620285398 , 0.0149631217508 , 0.12437702315 , -0.0438305883806 , 1.26682885678 , one_step_inequalities
-0.0205280792583 , -0.00922993000345 , 0.170571720281 , 0.0258982472362 , 1.34085942313 , matrix_determinant
-0.0205280375268 , -0.00384832262175 , 0.175871956566 , 0.0168085317573 , 1.37295620627 , z_scores_3
-0.0203556747381 , 0.0272572788179 , 0.291366150323 , -0.0208853050953 , 1.53307391402 , divisibility
-0.0170918102288 , 0.00582593313241 , 0.190685786357 , -0.043472547474 , 1.41872517074 , range_of_a_function
-0.0170711126066 , -0.00765831885233 , 0.207338623734 , 0.0202933723399 , 1.41747050138 , systems_of_equations
-0.0169842735612 , -0.0229456030651 , 0.265141725023 , 0.0239447484001 , 1.49764860305 , direct_and_inverse_variation
-0.0168963365397 , -0.00870541300849 , 0.363670098298 , -0.0369850322176 , 1.61699404802 , measuring_angles
-0.0137347911198 , -0.00371662826089 , 0.100174016607 , 0.0370717683903 , 1.23293035136 , distance_between_point_and_line
-0.0137220521307 , 0.0100908357725 , 0.0977842206195 , -0.0206768531923 , 1.21875547772 , trigonometry_1.5
-0.0137179166851 , 0.0120097174717 , 0.126199227708 , -0.00804233012346 , 1.2791545943 , shaded_areas
-0.0136689198612 , 0.00963310359196 , 0.195469789343 , 0.00631368831179 , 1.38961023623 , ordering_improper_fractions_and_mixed_numbers
-0.0134365201677 , -0.0143888940632 , 0.405377170954 , 0.0421662202897 , 1.69111973081 , subtracting_decimals_0.5
-0.0103052719934 , -0.00353070998212 , 0.114268106232 , -0.060577454779 , 1.25851401433 , graphing_systems_of_equations
-0.0102900941655 , -0.005816379913 , 0.14055157617 , -0.01982319765 , 1.31288424096 , quadratic_equation
-0.010273895624 , 0.00981618741489 , 0.170026259558 , -0.0153528675131 , 1.38624888407 , conditional_statements_and_truth_value
-0.0102486566503 , 0.0044053451637 , 0.184530887372 , -0.0207303857901 , 1.37198895132 , simplifying_radicals
-0.010246695155 , 0.0188570182009 , 0.231476672608 , -0.00367094942362 , 1.47323922015 , triangle_inequality_theorem
-0.0102089018787 , 0.000285742848738 , 0.265963038094 , 0.0123715278391 , 1.5033113225 , scaling_vectors
-0.0101649355695 , -0.00807453327609 , 0.365764089474 , -0.0578375349927 , 1.62685840814 , representing_numbers
-0.00687747606042 , -0.00419375990965 , 0.0723741355388 , -0.00130947205105 , 1.17978196168 , herons_formula
-0.0068608269869 , 0.00251789290079 , 0.127411360399 , -0.0346573888406 , 1.28489530955 , exploring_standard_deviation_1
-0.00685821555508 , -0.0128168190918 , 0.153722488866 , -0.00730720311579 , 1.33962087796 , combinations_1
-0.00685566805236 , -0.00608114181285 , 0.152320841747 , -0.0272178557832 , 1.33041073658 , percentage_word_problems_2
-0.00685092343525 , 0.0159546900592 , 0.171427418911 , 0.00968972818615 , 1.3456347023 , graphing_inequalities
-0.00684595194949 , 0.00251433936703 , 0.118315665284 , -0.089868925092 , 1.23370474948 , graphing_linear_equations
-0.0068310835288 , -0.00629914202095 , 0.124397810733 , 0.173860593109 , 1.2667275466 , dependent_probability
-0.00679807473091 , -0.00542612440547 , 0.217818462165 , 0.077082269982 , 1.43315922826 , degrees_to_radians
-0.00679646813972 , 0.0120620004758 , 0.325891320178 , 0.0243200865159 , 1.58292711778 , dividing_decimals_2
-0.00675906197916 , -0.0187348241851 , 0.154337829947 , 0.100722646902 , 1.34259165176 , functions_3
-0.00660927500765 , 0.0237365496764 , 0.404991000062 , -0.0879105778694 , 1.69138876325 , plotting_the_line_of_best_fit
-0.00346884506606 , -0.0148557784766 , 0.231293272992 , -0.0879915993883 , 1.47121142974 , graphing_circles_2
-0.00344862677584 , 0.00583532023011 , 0.163655124541 , 0.109384564144 , 1.34899267943 , angles_2
-0.00344593200884 , -0.009973427482 , 0.162152416362 , -0.0280357619252 , 1.33747444371 , linear_inequalities
